xmmobsID,src_ID,xmmra,xmmdec,scts,scts_1,scts_2,scts_3,scts_4,scts_5
801682401.0,80.0,268.0242545705104,-30.50691020462283,2925.631591796875,11.117108821868896,101.7489128112793,975.1672668457031,1185.6270141601562,651.9713897705078
206990101.0,10.0,267.57312296539715,-31.243551169419586,141.97976684570312,4.5972172021865845,32.96415710449219,70.1462574005127,23.8599956035614,10.412155151367188
886040401.0,46.0,261.1211748284739,-34.24764880037503,108.29319763183594,1.3524169921875,4.386599540710449,61.09680366516113,32.52408409118652,8.933297872543335
886040401.0,28.0,261.1354413560101,-34.463125466826774,148.65296936035156,15.734099388122559,98.8558578491211,29.1018648147583,0.9098982214927673,4.051250457763672
886080501.0,1.0,260.6204807650839,-37.44875698453436,7489.63671875,1333.9268951416016,4082.767822265625,1867.8473205566406,190.1515655517578,14.94322681427002
886060701.0,1.0,261.6732627931276,-35.68147556701936,8250.279296875,1599.2110137939453,4393.7862548828125,1994.0648193359375,251.41120147705078,11.806347370147705
886070901.0,1.0,260.1328183563356,-35.852904408521916,3884.84814453125,24.147860527038574,295.2758560180664,2065.3682250976562,1252.4356689453125,247.6208267211914
886060901.0,6.0,261.49422610467315,-35.54212747159028,225.29962158203125,5.04267692565918,96.68591690063477,92.35297203063965,31.21805763244629,0.0
886071001.0,2.0,260.52476261144113,-36.29406889166229,1222.0087890625,283.2364959716797,634.5362854003906,262.1634941101074,40.67458152770996,1.3979151248931885
886071001.0,1.0,260.65323194275857,-36.34561352579629,1269.9808349609375,266.35568618774414,715.0053482055664,264.79113006591797,23.624380826950073,0.2042819708585739
886080301.0,1.0,260.64286349235215,-36.7993128122938,709.37890625,53.90823936462402,273.42931365966797,288.35057830810547,75.48632049560547,18.20446491241455
886060901.0,1.0,261.4596235688542,-35.51548193532366,791.8138427734375,44.13116240501404,361.5186996459961,300.5692443847656,77.16348266601562,8.431237697601318
886080201.0,1.0,259.8157019744008,-36.259495366352965,2162.202880859375,469.4858856201172,1179.6805419921875,448.8102569580078,62.03661060333252,2.189554452896118
886061001.0,4.0,261.0853586999771,-35.35529452308191,336.3879089355469,2.1383107155561447,21.806163549423218,179.66873931884766,117.88734817504883,14.8873450756073
886070801.0,1.0,261.52232172454455,-36.74891184659898,472.1125793457031,9.445820093154907,83.73193550109863,285.4836654663086,85.5584659576416,7.892681509256363
886071101.0,1.0,261.1011743962221,-36.60917289157206,570.64794921875,34.91316568851471,277.03669929504395,229.04085731506348,26.819732904434204,2.837514638900757
886070501.0,2.0,260.1100514138285,-35.73567274347993,1144.97119140625,5.719306379556656,83.02943897247314,434.9031066894531,449.63511657714844,171.684326171875
886060301.0,2.0,260.8787873075264,-34.74073096184665,525.2658081054688,105.23166942596436,300.6199836730957,104.49377632141113,8.166236162185669,6.754152297973633
886070401.0,6.0,260.8532549002927,-35.86794161053049,222.36911010742188,4.936209678649902,17.73874807357788,105.47921943664551,79.25301170349121,14.96192979812622
886040601.0,1.0,261.6892205690962,-35.035603143803264,763.6157836914062,122.39638137817383,422.06336212158203,190.2635612487793,20.93724036216736,7.955248475074768
886070301.0,1.0,261.58532764830414,-36.171966537524185,196.7189178466797,8.881962776184082,66.54940032958984,89.59613800048828,28.135650634765625,3.5557782649993896
886080201.0,6.0,259.5293776539683,-36.18336414169335,360.1087646484375,2.8399345874786377,109.34348392486572,194.5270004272461,39.80435848236084,13.593968391418457
886070101.0,15.0,260.56540012078153,-35.491868217356405,77.28507995605469,0.0,16.31910479068756,44.74871826171875,16.217254638671875,0.0
886070201.0,2.0,260.9146009472584,-35.6692547460797,85.77289581298828,5.80958366394043,30.991333961486816,32.9238166809082,16.048160076141357,0.0
886060901.0,4.0,261.6068752812215,-35.272947179333975,368.68609619140625,8.556736469268799,106.47257804870605,181.19190216064453,67.22829246520996,5.236596465110779
886080301.0,5.0,260.8739447773899,-37.00309145088716,221.61383056640625,24.100135445594788,116.25775527954102,72.8168249130249,5.728184938430786,2.7109477519989014
886080201.0,2.0,259.8125272007569,-36.188354940678,1086.9237060546875,192.09043502807617,642.5282897949219,228.79303741455078,22.429546356201172,1.0822869539260864
886061101.0,12.0,261.7173687176866,-35.9692347058766,169.6015625,7.313781201839447,42.409891843795776,78.67769813537598,35.07335710525513,6.126814961433411
886070101.0,1.0,260.66782691199705,-35.275018776641126,422.2355041503906,76.29432678222656,212.3538703918457,104.8109016418457,25.125086665153503,3.651319742202759
886060801.0,10.0,260.5996772361483,-34.8467792067943,77.04410552978516,14.223810195922852,51.418357849121094,9.753059387207031,1.6488800048828125,0.0
886070601.0,2.0,261.34365290318027,-36.407251992973336,901.1666259765625,31.593514919281006,251.22959518432617,491.9928894042969,112.20925903320312,14.141340732574463
886070701.0,3.0,260.3262880503386,-36.148454773203504,269.4275817871094,32.87978148460388,135.26129722595215,92.79058933258057,1.3874167203903198,7.108496308326721
886020801.0,1.0,263.83529426684225,-31.23752513637611,505.11529541015625,46.81623649597168,313.71197509765625,133.8139991760254,1.016586422920227,9.756503224372864
886030101.0,8.0,263.41809770963107,-31.373950225423968,143.65023803710938,0.0,16.50594162940979,78.74910640716553,27.862006187438965,20.53319215774536
1730201.0,1.0,263.677122596299,-32.58209993380239,22583.25390625,1378.0145568847656,12834.212890625,7360.083984375,967.7173461914062,43.225844383239746
743610101.0,1.0,262.63875794171736,-33.65449045820099,17280.208984375,862.7358703613281,5444.2744140625,8469.695068359375,2239.4439697265625,264.060302734375
886041101.0,1.0,261.8559451052672,-33.2805467290261,2138.787109375,331.7412109375,976.7610473632812,718.4293212890625,99.09357833862305,12.76210367679596
886040401.0,3.0,261.1819371789573,-34.19894392235998,2278.828125,9.145278453826904,237.59439849853516,1542.6133728027344,432.07667541503906,57.39851951599121
886040101.0,2.0,263.05492507674745,-32.28337072701644,1079.271240234375,183.01855087280273,753.7508163452148,138.4255313873291,4.076235413551331,0.0
916801401.0,3.0,262.3567722823985,-33.7606906280811,1221.953857421875,248.1315517425537,786.0494232177734,173.9725170135498,3.1771433353424072,10.623290061950684
886040401.0,1.0,261.28740349658455,-34.18675744009415,3152.34423828125,22.633727073669434,241.01387786865234,1811.6597290039062,930.1050109863281,146.93183135986328
886031001.0,1.0,263.1635194310517,-31.966208361131116,1202.373046875,142.6955966949463,588.1693496704102,392.3146438598633,68.4110918045044,10.78229808807373
916801501.0,1.0,263.0982247240735,-34.33223118866736,551.8157348632812,108.7999210357666,324.66021728515625,112.30397510528564,3.24305123090744,2.808522582054138
916790401.0,1.0,263.8953979096782,-33.36806161163277,1970.5247802734375,177.56077003479004,827.0273132324219,724.5840911865234,190.69445037841797,50.65818977355957
886021301.0,1.0,264.36799381028976,-31.82744386591911,1429.1456298828125,213.4621982574463,900.7151184082031,283.70970153808594,26.994152545928955,4.264557361602783
743610101.0,2.0,262.7402356401575,-33.51356322040267,14483.8671875,267.0758628845215,2589.9042358398438,6749.345947265625,3616.8479614257812,1260.6925964355469
886040401.0,21.0,261.37242755977906,-34.42111532511426,321.7087707519531,6.751651734113693,125.34357643127441,179.22512817382812,9.581141263246536,0.8072817921638489
886030201.0,1.0,263.93643090651545,-31.824413664211843,2362.538330078125,455.8912582397461,1294.6490173339844,532.9144134521484,71.0670976638794,8.016681551933289
916800901.0,1.0,263.57718243530434,-34.11417386375444,728.9988403320312,97.80419635772705,343.31740951538086,226.95205307006836,47.079275131225586,13.845906734466553
886021301.0,2.0,264.51054619398167,-31.847567595657843,981.4325561523438,95.46582317352295,548.1520538330078,286.88463592529297,37.14949321746826,13.78051495552063
916810501.0,1.0,262.4386187300884,-33.84133713858158,1230.643310546875,0.7220653593540192,14.206310749053955,487.2589111328125,585.4818878173828,142.97413635253906
886031601.0,1.0,264.5855586259252,-32.89526874307818,1068.124267578125,116.8885850906372,544.382438659668,366.0105514526367,39.41282844543457,1.429925560951233
916800401.0,1.0,263.08689959885663,-33.340036459596945,458.4426574707031,6.50172221660614,171.02951049804688,227.58047103881836,48.95310020446777,4.377860426902771
916801001.0,18.0,263.3480746920078,-33.91356257403634,57.22443389892578,6.259776830673218,28.7481050491333,14.058590412139893,4.3079012632369995,3.8500633239746094
886040101.0,1.0,262.8077421273727,-32.368423634836184,4387.6240234375,13.897803544998169,69.5313491821289,929.7445373535156,1882.8795776367188,1491.5707397460938
886030901.0,1.0,264.4379149640775,-32.58547959280236,574.1031494140625,39.693357944488525,298.3314094543457,201.73772430419922,32.29390263557434,2.0467568039894104
916790301.0,2.0,264.34604822953736,-33.039520198895204,283.9355163574219,33.69176125526428,171.03722190856934,73.39455604553223,1.6111105382442474,4.200856924057007
743610101.0,7.0,262.65302693220195,-33.53997573102748,676.4796142578125,33.11141884326935,300.5819396972656,271.50614166259766,62.16330432891846,9.116843953728676
886021201.0,1.0,264.5566631563367,-31.909811519993017,838.8925170898438,95.21875667572021,370.8292808532715,290.874324798584,66.67449378967285,15.295665264129639
886021201.0,2.0,264.59835010510494,-32.0086336165882,775.4749145507812,181.13342666625977,495.9364242553711,93.74571990966797,3.3668253421783447,1.2925270795822144
916790501.0,13.0,262.46679408844784,-32.639482705129105,65.1215591430664,0.0,35.39086437225342,25.714617252349854,0.0,4.016075134277344
1730201.0,23.0,263.77270094149463,-32.574744467098846,127.35856628417969,0.9645242691040039,51.46957015991211,50.725369453430176,20.220245838165283,3.978851079940796
886030601.0,6.0,264.0634816568026,-32.19264981916651,148.37283325195312,18.096944332122803,62.47080707550049,55.085511207580566,11.933594346046448,0.7859736680984497
886040401.0,99.0,261.6104810385229,-34.28351261689515,130.65164184570312,4.348411560058594,44.344736099243164,56.16262626647949,18.984503507614136,6.81136429309845
1730201.0,4.0,263.6996984389994,-32.573065614659484,514.8001708984375,25.546274185180664,159.90189743041992,236.97588348388672,76.70702934265137,15.669094562530518
886030401.0,2.0,264.56790364429935,-32.37550624105557,711.1255493164062,42.17436695098877,353.0741271972656,242.00376892089844,62.90376377105713,10.969544410705566
886021101.0,1.0,264.3672355719418,-31.51602168614836,2348.63037109375,9.607040658593178,188.52231216430664,1073.0708618164062,834.6349487304688,242.79537963867188
916800501.0,83.0,263.7482872952054,-33.61474404338422,23.91754722595215,0.9031172394752502,11.933073282241821,7.198469877243042,0.0,3.8828859329223633
886030501.0,1.0,263.55808009499975,-31.747195214025727,1145.10107421875,5.599704146385193,8.103643417358398,282.9228973388672,527.1341400146484,321.34068298339844
916790901.0,2.0,263.14028640640345,-32.954229414324985,341.80810546875,17.991166174411774,147.22205352783203,143.4262466430664,27.288461685180664,5.8801703453063965
886030401.0,51.0,264.6426283119192,-32.172071110036136,71.50491333007812,15.212227821350098,30.34373188018799,24.29504895210266,0.0,1.653903603553772
916791101.0,3.0,263.14967931561506,-33.228424900209475,182.5712432861328,11.848052501678467,98.3355712890625,68.56128883361816,3.826321840286255,0.0
886030601.0,1.0,263.942548089313,-32.119192019033484,1385.384033203125,23.11557388305664,296.0281219482422,609.0569152832031,335.5767135620117,121.6065902709961
886040101.0,3.0,262.8401773287526,-32.57110290211857,393.09063720703125,0.0,56.02132511138916,237.33164978027344,75.10418510437012,24.63347291946411
886040401.0,52.0,261.50355425217384,-34.29373524403568,653.660888671875,0.03614693880081177,52.74813938140869,341.30841064453125,214.40284729003906,45.16534996032715
916800401.0,14.0,262.899561450648,-33.328949429595816,102.65847778320312,3.4914956092834473,52.24622344970703,39.57421922683716,7.171616077423096,0.17492946982383728
840211101.0,4.0,264.39021122227666,-33.544995158134945,462.8843078613281,19.044569492340088,168.85604858398438,192.13925552368164,70.89434432983398,11.950088441371918
822210101.0,1.0,262.62830377961217,-34.53887859144703,72387.6015625,3034.5223388671875,17748.84228515625,30328.857421875,15834.75732421875,5440.62255859375
886061101.0,1.0,261.9984356803717,-36.12616904522074,10898.3349609375,2332.3899841308594,5672.908386230469,2526.123046875,343.8499755859375,23.063846349716187
886060101.0,2.0,262.2482967089838,-35.27776604165344,1672.85498046875,396.4782028198242,899.7705841064453,330.40628814697266,42.97659683227539,3.2233526706695557
886060701.0,5.0,261.93781412421265,-35.83998013281139,288.9150695800781,25.963591694831848,110.89865779876709,134.0758457183838,17.45044231414795,0.5265114903450012
861171201.0,2.0,262.8349975429486,-35.14504328869199,372.58624267578125,16.808416306972504,221.33242416381836,127.06806564331055,3.191283702850342,4.186051815748215
861171201.0,10.0,262.62348150131936,-35.10788096061599,63.166351318359375,9.14478850364685,24.70140266418457,22.619991302490234,6.700170993804932,0.0
861171201.0,1.0,262.7453742270003,-35.13650474381424,1864.884033203125,5.628357887268066,16.701679229736328,260.55625915527344,822.1302947998047,759.8674926757812
743980401.0,2.0,266.6702983503324,-32.234116032789274,894.0560302734375,253.2188377380371,477.69403076171875,145.13845443725586,16.868448972702026,1.1362632513046265
745130201.0,1.0,266.598677599627,-31.58346778451298,1817.338134765625,322.9792175292969,916.3260192871094,501.8266906738281,65.03027153015137,11.17588472366333
553950201.0,2.0,266.55939833830257,-32.10300365073907,2983.55419921875,856.8905029296875,1646.872314453125,453.6372528076172,26.1539568901062,0.0
886030301.0,1.0,264.91833963997675,-32.23866950962485,2310.4287109375,197.42016220092773,1111.3352813720703,804.1989440917969,169.60723495483398,27.86710548400879
865510101.0,7.0,266.2597855096242,-31.9925056143823,346.26763916015625,14.43532657623291,112.8015365600586,172.92701721191406,41.10742950439453,4.996333599090576
840040301.0,8.0,265.0152181550876,-32.390689283104024,818.8665161132812,61.434109687805176,409.1132125854492,287.32659912109375,55.121408462524414,5.871199607849121
886021201.0,3.0,264.803364769899,-31.7811769537187,539.766357421875,33.55425560474396,344.65962982177734,138.45176124572754,19.21526527404785,3.8854243755340576
840040301.0,32.0,265.0565529262828,-32.28664774514784,400.37115478515625,7.934224486351013,39.41186189651489,128.37545680999756,151.23966217041016,73.40994071960449
840040301.0,9.0,265.05106097506126,-32.26820963927049,630.1253662109375,50.32972812652588,330.5428657531738,208.6424789428711,40.610337257385254,0.0
840040301.0,15.0,265.13550032072936,-32.335606292919,544.571533203125,45.822174072265625,283.86613845825195,202.33338928222656,11.384668231010437,1.1651759147644043
865510101.0,3.0,266.2953731966028,-32.44865737413411,608.1082763671875,37.947707414627075,250.56565856933594,235.7702865600586,77.86053466796875,5.964078426361084
886030301.0,100.0,265.1745574597923,-32.15702826051829,141.02137756347656,20.243085950613022,72.18406867980957,43.10057210922241,2.7812023162841797,2.7124485969543457
886020901.0,39.0,265.221103555799,-32.04865558224477,83.256591796875,2.1553003787994385,29.0208158493042,35.79835510253906,12.54717493057251,3.7349467277526855
840040301.0,27.0,265.1461768117697,-32.368711315920635,285.647216796875,33.484498023986816,138.72607803344727,102.29988098144531,11.13676404953003,0.0
886030301.0,4.0,264.8976752156354,-32.20755784110668,1169.8555908203125,92.50914764404297,603.5615234375,369.2718276977539,73.9192008972168,30.593878746032715
840040301.0,14.0,265.0981378814815,-32.35344700381045,512.3501586914062,50.02073335647583,264.4824638366699,171.88521194458008,21.455915451049805,4.505824089050293
